Altium Designer Pick and Place Locations
D:\1_Altium_Project\14_SLT\SLT_6U_SATELITE_EXP_HW\01_DESIGN\Project Outputs for SLT\Pick Place for SLT.csv

========================================================================================================================
File Design Information:

Date:       18/09/25
Time:       14:24
Revision:   7239bfd11ae7b853a9419a6130542c20d88b06dd
Variant:    No variations
Units used: mm

"Designator","Comment","Layer","Footprint","Center-X(mm)","Center-Y(mm)","Rotation","Description"
"R48","10k","TopLayer","RES_C_1005X40","19.7000","40.5000","270","RES"
"R47","22R","TopLayer","RES_C_1005X40","17.9000","40.5000","270","RES"
"R269","10k","TopLayer","RES_C_1005X40","104.5000","58.3000","180","RES"
"R268","1k","TopLayer","RES_C_1005X40","102.5000","58.3000","0","RES"
"R267","0.2R/1W","TopLayer","RES_C_3216X70","108.4000","49.0000","0","RES"
"R87","10k","TopLayer","RES_C_1005X40","124.6000","18.4000","0","RES"
"R86","10k","TopLayer","RES_C_1005X40","124.6000","19.3000","0","RES"
"R85","10k","TopLayer","RES_C_1005X40","119.0000","16.6000","0","RES"
"R84","10k","TopLayer","RES_C_1005X40","119.0000","17.5000","0","RES"
"R83","1k","BottomLayer","RES_C_1005X40","41.5000","51.7000","270","RES"
"R82","1k","BottomLayer","RES_C_1005X40","40.3000","51.7000","270","RES"
"R80","DNP/0R","BottomLayer","RES_C_1005X40","42.7000","51.7000","90","RES"
"R78","DNP/0R","BottomLayer","RES_C_1005X40","39.1000","51.7000","90","RES"
"R77","DNP/0R","BottomLayer","RES_C_1005X40","38.6650","56.7391","90","RES"
"R76","0R","BottomLayer","RES_C_1005X40","40.0000","56.7000","90","RES"
"R75","22R","BottomLayer","RES_C_1005X40","67.5000","22.5000","270","RES"
"R74","22R","BottomLayer","RES_C_1005X40","70.6000","22.5000","270","RES"
"R81","0R","BottomLayer","RES_C_1005X40","65.2001","29.3000","90","RES"
"R79","0R","BottomLayer","RES_C_1005X40","64.2002","29.3000","90","RES"
"R73","0R","BottomLayer","RES_C_1005X40","40.3000","54.1000","90","RES"
"R55","1k","BottomLayer","RES_C_1005X40","32.4000","43.4000","0","RES"
"R44","470k","TopLayer","RES_C_1005X40","17.5000","42.7000","90","RES"
"R43","DNP/10k","TopLayer","RES_C_1005X40","18.8000","40.5000","270","RES"
"R56","1k","TopLayer","RES_C_1005X40","6.2000","29.2000","0","RES"
"R32","10k","TopLayer","RES_C_1005X40","19.7000","49.8000","270","RES"
"R42","1.6k","TopLayer","RES_C_1005X40","10.0931","47.2653","270","RES"
"R25","1.6k","TopLayer","RES_C_1005X40","19.5931","37.7653","270","RES"
"R39","47k","TopLayer","RES_C_1005X40","7.1000","40.5000","270","RES"
"R15","22R","TopLayer","RES_C_1005X40","18.8000","31.0000","270","RES"
"R20","133k","TopLayer","RES_C_1005X40","16.6000","31.1000","270","RES"
"R36","47k","TopLayer","RES_C_1005X40","12.5000","40.5000","270","RES"
"R35","47k","TopLayer","RES_C_1005X40","11.6000","40.5000","270","RES"
"R21","DNP/10k","TopLayer","RES_C_1005X40","8.4000","31.0000","270","RES"
"R33","470k","TopLayer","RES_C_1005X40","8.0000","42.7000","90","RES"
"R13","47k","TopLayer","RES_C_1005X40","22.0000","31.0000","270","RES"
"R12","47k","TopLayer","RES_C_1005X40","21.1000","31.0000","270","RES"
"R11","470k","TopLayer","RES_C_1005X40","17.5000","33.2000","90","RES"
"R26","1.6k","TopLayer","RES_C_1005X40","10.0931","37.7653","270","RES"
"R23","47k","TopLayer","RES_C_1005X40","7.1000","31.0000","270","RES"
"R9","1k","TopLayer","RES_C_1005X40","19.9250","58.8000","180","RES"
"R8","3.16k/1%","TopLayer","RES_C_1005X40","26.8500","56.0000","90","RES"
"R14","470k","TopLayer","RES_C_1005X40","8.0000","33.2000","90","RES"
"R17","47k","TopLayer","RES_C_1005X40","12.5000","31.0000","270","RES"
"R16","47k","TopLayer","RES_C_1005X40","11.6000","31.0000","270","RES"
"R18","22R","TopLayer","RES_C_1005X40","9.3000","31.0000","270","RES"
"R3","10k/1%","TopLayer","RES_C_1005X40","26.8500","58.0000","90","RES"
"R2","47k","TopLayer","RES_C_1005X40","26.8500","52.0000","90","RES"
"R10","1.6k","TopLayer","RES_C_1005X40","10.0931","56.6653","270","RES"
"R54","1k","TopLayer","RES_C_1005X40","13.3000","29.6000","0","RES"
"R53","3.16k/1%","TopLayer","RES_C_1005X40","26.7000","39.1000","90","RES"
"R7","47k","TopLayer","RES_C_1005X40","9.7931","49.9653","90","RES"
"R6","11k","TopLayer","RES_C_1005X40","7.9931","49.9653","90","RES"
"R5","47k","TopLayer","RES_C_1005X40","12.4931","49.9653","270","RES"
"R4","47k","TopLayer","RES_C_1005X40","11.5931","49.9653","270","RES"
"R51","10k/1%","TopLayer","RES_C_1005X40","26.7000","41.1000","90","RES"
"R50","47k","TopLayer","RES_C_1005X40","26.7000","35.1000","90","RES"
"R1","470k","TopLayer","RES_C_1005X40","7.9931","51.9653","90","RES"
"Q12","AO3400A","BottomLayer","SOT95P240X120-3N","58.0000","5.8000","90","N-Channel 30 V 5.7A (Ta) 1.4W (Ta) Surface Mount SOT-23-3"
"Q11","AO3400A","BottomLayer","SOT95P240X120-3N","67.3000","11.3000","0","N-Channel 30 V 5.7A (Ta) 1.4W (Ta) Surface Mount SOT-23-3"
"Q10","AO3400A","BottomLayer","SOT95P240X120-3N","72.2000","11.3000","0","N-Channel 30 V 5.7A (Ta) 1.4W (Ta) Surface Mount SOT-23-3"
"Q9","AO3400A","TopLayer","SOT95P240X120-3N","70.2000","11.3000","180","N-Channel 30 V 5.7A (Ta) 1.4W (Ta) Surface Mount SOT-23-3"
"Q8","AO3400A","TopLayer","SOT95P240X120-3N","65.2000","11.3000","180","N-Channel 30 V 5.7A (Ta) 1.4W (Ta) Surface Mount SOT-23-3"
"Q7","AO3400A","TopLayer","SOT95P240X120-3N","80.2000","11.3000","180","N-Channel 30 V 5.7A (Ta) 1.4W (Ta) Surface Mount SOT-23-3"
"Q6","AO3400A","TopLayer","SOT95P240X120-3N","75.2000","11.3000","180","N-Channel 30 V 5.7A (Ta) 1.4W (Ta) Surface Mount SOT-23-3"
"Q5","AO3400A","TopLayer","SOT95P240X120-3N","68.3000","19.5000","180","N-Channel 30 V 5.7A (Ta) 1.4W (Ta) Surface Mount SOT-23-3"
"Q4","AO3400A","BottomLayer","SOT95P240X120-3N","102.8000","19.9000","180","N-Channel 30 V 5.7A (Ta) 1.4W (Ta) Surface Mount SOT-23-3"
"Q2","AO3400A","BottomLayer","SOT95P240X120-3N","102.5000","10.2000","180","N-Channel 30 V 5.7A (Ta) 1.4W (Ta) Surface Mount SOT-23-3"
"Q3","AO3400A","BottomLayer","SOT95P240X120-3N","112.4000","10.3000","180","N-Channel 30 V 5.7A (Ta) 1.4W (Ta) Surface Mount SOT-23-3"
"Q1","AO3400A","BottomLayer","SOT95P240X120-3N","113.2000","20.1000","180","N-Channel 30 V 5.7A (Ta) 1.4W (Ta) Surface Mount SOT-23-3"
"L6","1uH","TopLayer","L-SMD-M-3.5x3.5x2mm","110.9618","11.6316","90",""
"L5","1uH","TopLayer","L-SMD-M-3.5x3.5x2mm","111.2119","20.7415","90",""
"L4","1uH","TopLayer","L-SMD-M-3.5x3.5x2mm","101.0117","11.5315","90",""
"L3","1uH","TopLayer","L-SMD-M-3.5x3.5x2mm","101.2119","20.7316","90",""
"L1","15uH/3A","TopLayer","IND730660x480","30.2000","46.2000","180","SRP7050TA-100M"
"L2","15uH/3A","TopLayer","IND730660x480","30.0500","29.2000","180","SRP7050TA-100M"
"JP5","DNP/0R","TopLayer","RES_C_1608X60","7.3931","46.1653","90",""
"JP2","DNP/0R","TopLayer","RES_C_1608X60","16.8931","36.6653","90",""
"JP3","DNP/0R","TopLayer","RES_C_1608X60","7.3931","36.6653","90",""
"JP1","DNP/0R","TopLayer","RES_C_1608X60","7.3931","55.5653","90",""
"J22","5040500491","TopLayer","MOLEX_5040500491","55.0000","4.2750","180",""
"J8","1825059-1","TopLayer","SW_1825059-1","41.0000","43.5250","180",""
"J1","0533980271","BottomLayer","MOLEX_0533980271","15.5000","23.5750","0",""
"D25","LED_SMD","TopLayer","LED_0603","28.4000","3.3000","90",""
"D24","1N4007FL","BottomLayer","SOD3717X145N","52.8016","5.2995","270","Default Diode"
"D23","1N4007FL","BottomLayer","SOD3717X145N","66.7995","16.5984","180","Default Diode"
"D6","SS54","TopLayer","DO-214AC_SMA","23.7000","53.9000","90","DIODE SCHOTTKY 60V 3A DO214AA"
"D22","1N4007FL","BottomLayer","SOD3717X145N","71.6995","16.5984","180","Default Diode"
"D21","1N4007FL","TopLayer","SOD3717X145N","80.7005","16.5984","0","Default Diode"
"D20","1N4007FL","TopLayer","SOD3717X145N","75.7005","16.5984","0","Default Diode"
"D19","1N4007FL","TopLayer","SOD3717X145N","70.7005","16.5984","0","Default Diode"
"D18","1N4007FL","TopLayer","SOD3717X145N","65.7005","16.5984","0","Default Diode"
"D17","1N4007FL","TopLayer","SOD3717X145N","77.8995","18.9016","180","Default Diode"
"D11","LED_SMD","TopLayer","LED_0603","8.7000","29.2000","0",""
"D7","SS54","TopLayer","DO-214AC_SMA","14.2000","44.6000","90","DIODE SCHOTTKY 60V 3A DO214AA"
"D4","SS54","TopLayer","DO-214AC_SMA","23.7000","35.1000","90","DIODE SCHOTTKY 60V 3A DO214AA"
"D3","SS54","BottomLayer","DO-214AC_SMA","30.0000","52.1000","180","DIODE SCHOTTKY 60V 3A DO214AA"
"D5","SS54","TopLayer","DO-214AC_SMA","14.2000","35.1000","90","DIODE SCHOTTKY 60V 3A DO214AA"
"D1","LED_SMD","TopLayer","LED_0603","17.2000","58.8000","180",""
"D10","SS54","BottomLayer","DO-214AC_SMA","29.8500","35.2000","180","DIODE SCHOTTKY 60V 3A DO214AA"
"D2","SS54","TopLayer","DO-214AC_SMA","14.2000","53.9000","90","DIODE SCHOTTKY 60V 3A DO214AA"
"D9","LED_SMD","TopLayer","LED_0603","15.8000","29.3000","0",""
"C216","0.1uF/10V","TopLayer","CAP_C_1005X60","111.9000","36.6000","180","CAP CHIP"
"C215","1uF/20V","TopLayer","CAP_C_1005X60","111.9000","37.5000","180","CAP CHIP"
"C214","1uF/20V","TopLayer","CAP_C_1005X60","101.5000","37.9000","0","CAP CHIP"
"C213","0.1uF/10V","TopLayer","CAP_C_1005X60","111.9000","33.1000","180","CAP CHIP"
"C212","0.1uF/10V","TopLayer","CAP_C_1005X60","101.5000","38.8000","0","CAP CHIP"
"C211","0.1uF/10V","TopLayer","CAP_C_1005X60","111.9000","38.4000","180","CAP CHIP"
"C210","0.1uF/10V","BottomLayer","CAP_C_1005X60","86.1000","35.7000","0","CAP CHIP"
"C205","0.1uF/10V","TopLayer","CAP_C_1005X60","99.1000","35.5000","180","CAP CHIP"
"C204","0.1uF/10V","TopLayer","CAP_C_1005X60","98.1000","41.3000","90","CAP CHIP"
"C201","0.1uF/10V","BottomLayer","CAP_C_1005X60","58.7000","40.6000","0","CAP CHIP"
"C202","0.1uF/10V","BottomLayer","CAP_C_1005X60","88.0000","44.2000","270","CAP CHIP"
"C199","0.1uF/10V","TopLayer","CAP_C_1005X60","101.7000","41.2000","90","CAP CHIP"
"C197","0.1uF/10V","BottomLayer","CAP_C_1005X60","37.6000","30.0250","180","CAP CHIP"
"C195","0.1uF/10V","BottomLayer","CAP_C_1005X60","9.1000","15.6000","0","CAP CHIP"
"C194","1uF/10V","BottomLayer","CAP_C_1005X60","9.1000","14.7000","0","CAP CHIP"
"C193","0.1uF/10V","BottomLayer","CAP_C_1005X60","8.7000","17.3000","270","CAP CHIP"
"C192","0.1uF/10V","BottomLayer","CAP_C_1005X60","8.6000","12.9000","90","CAP CHIP"
"C190","0.1uF/10V","BottomLayer","CAP_C_1005X60","39.3000","34.0250","180","CAP CHIP"
"C189","0.1uF/10V","BottomLayer","CAP_C_1005X60","49.4000","5.3000","180","CAP CHIP"
"C188","0.1uF/10V","TopLayer","CAP_C_1005X60","46.9000","14.0000","0","CAP CHIP"
"C187","0.1uF/10V","TopLayer","CAP_C_1005X60","47.0000","18.4000","0","CAP CHIP"
"C185","20pF/10V","BottomLayer","CAP_C_1005X60","43.7000","47.9000","270","CAP CHIP"
"C18","1uF/20V","TopLayer","CAP_C_1005X60","16.6000","33.2000","90","CAP CHIP"
"C184","20pF/10V","BottomLayer","CAP_C_1005X60","45.4000","49.5000","0","CAP CHIP"
"C182","20pF/10V","TopLayer","CAP_C_1005X60","113.6000","41.0000","90","CAP CHIP"
"C181","20pF/10V","TopLayer","CAP_C_1005X60","111.9000","39.3000","180","CAP CHIP"
"C180","150pF/10V","BottomLayer","CAP_C_1005X60","38.2000","47.9000","270","CAP CHIP"
"C179","150pF/10V","BottomLayer","CAP_C_1005X60","39.1000","47.9000","270","CAP CHIP"
"C178","0.1uF/10V","BottomLayer","CAP_C_1005X60","28.1000","5.2000","270","CAP CHIP"
"C177","100uF/20V","BottomLayer","CAP_C_3225X80","119.2000","53.1000","270","CAP CHIP High Value"
"C176","0.1uF/10V","BottomLayer","CAP_C_1005X60","142.4000","50.8250","90","CAP CHIP"
"C175","150pF/10V","BottomLayer","CAP_C_1005X60","36.3000","37.3000","90","CAP CHIP"
"C174","0.1uF/10V","BottomLayer","CAP_C_1005X60","142.2000","24.8000","90","CAP CHIP"
"C141","1uF/20V","BottomLayer","CAP_C_1005X60","99.2000","9.4000","270","CAP CHIP"
"C139","1uF/20V","BottomLayer","CAP_C_1005X60","106.3000","9.4000","270","CAP CHIP"
"C209","0.1uF/10V","TopLayer","CAP_C_1005X60","100.5000","58.3000","0","CAP CHIP"
"C140","1uF/20V","BottomLayer","CAP_C_1005X60","109.2000","9.4750","270","CAP CHIP"
"C208","0.1uF/16V","TopLayer","CAP_C_1005X60","106.2000","44.6000","180","CAP CHIP"
"C138","1uF/20V","BottomLayer","CAP_C_1005X60","115.7000","9.3000","270","CAP CHIP"
"C137","1uF/10V","TopLayer","CAP_C_1005X60","108.6499","17.2000","0","CAP CHIP"
"C136","1uF/10V","TopLayer","CAP_C_1005X60","108.9000","26.3000","0","CAP CHIP"
"C135","1uF/10V","TopLayer","CAP_C_1005X60","108.0000","11.7000","270","CAP CHIP"
"C134","1uF/10V","TopLayer","CAP_C_1005X60","108.1501","20.8100","270","CAP CHIP"
"C133","0.1uF/10V","TopLayer","CAP_C_1005X60","108.6499","16.3000","0","CAP CHIP"
"C132","0.1uF/10V","TopLayer","CAP_C_1005X60","108.9000","25.4000","0","CAP CHIP"
"C131","0.1uF/10V","TopLayer","CAP_C_1005X60","115.6499","18.1000","180","CAP CHIP"
"C130","0.1uF/10V","TopLayer","CAP_C_1005X60","115.9000","27.2000","180","CAP CHIP"
"C129","47nF/10V","TopLayer","CAP_C_1005X60","110.5000","8.9000","0","CAP CHIP"
"C128","47nF/10V","TopLayer","CAP_C_1005X60","107.7000","8.9000","0","CAP CHIP"
"C127","0.1uF/10V","TopLayer","CAP_C_1005X60","109.2499","14.5000","90","CAP CHIP"
"C126","0.1uF/10V","TopLayer","CAP_C_1005X60","115.0499","14.8000","90","CAP CHIP"
"C125","4.7uF/10V","TopLayer","CAP_C_1608X80","108.3000","23.4000","90","CAP CHIP High Value"
"C124","4.7uF/10V","TopLayer","CAP_C_1608X80","116.5000","23.5000","90","CAP CHIP High Value"
"C123","0.1uF/10V","TopLayer","CAP_C_1005X60","109.5000","23.6000","90","CAP CHIP"
"C122","0.1uF/10V","TopLayer","CAP_C_1005X60","115.3000","23.9000","90","CAP CHIP"
"C121","4.7uF/10V","TopLayer","CAP_C_1608X80","98.3000","23.4000","90","CAP CHIP High Value"
"C120","4.7uF/10V","TopLayer","CAP_C_1608X80","106.5000","23.5000","90","CAP CHIP High Value"
"C119","47nF/10V","TopLayer","CAP_C_1005X60","115.2499","11.3000","180","CAP CHIP"
"C118","47nF/10V","TopLayer","CAP_C_1005X60","115.2499","12.3000","180","CAP CHIP"
"C117","47nF/10V","TopLayer","CAP_C_1005X60","115.5000","20.4000","180","CAP CHIP"
"C116","47nF/10V","TopLayer","CAP_C_1005X60","115.5000","21.4000","180","CAP CHIP"
"C115","1uF/10V","TopLayer","CAP_C_1005X60","98.6499","17.1000","0","CAP CHIP"
"C114","1uF/10V","TopLayer","CAP_C_1005X60","98.9000","26.3000","0","CAP CHIP"
"C113","1uF/10V","TopLayer","CAP_C_1005X60","97.9499","11.7000","270","CAP CHIP"
"C112","1uF/10V","TopLayer","CAP_C_1005X60","98.1501","20.8000","270","CAP CHIP"
"C111","0.1uF/10V","TopLayer","CAP_C_1005X60","98.6499","16.2000","0","CAP CHIP"
"C110","0.1uF/10V","TopLayer","CAP_C_1005X60","98.9000","25.4000","0","CAP CHIP"
"C109","0.1uF/10V","TopLayer","CAP_C_1005X60","105.6499","18.1000","180","CAP CHIP"
"C108","0.1uF/10V","TopLayer","CAP_C_1005X60","105.9000","27.2000","180","CAP CHIP"
"C107","47nF/10V","TopLayer","CAP_C_1005X60","104.5000","8.9000","0","CAP CHIP"
"C106","47nF/10V","TopLayer","CAP_C_1005X60","101.5000","8.9000","0","CAP CHIP"
"C105","0.1uF/10V","TopLayer","CAP_C_1005X60","99.2499","14.5000","90","CAP CHIP"
"C104","0.1uF/10V","TopLayer","CAP_C_1005X60","105.0499","14.8000","90","CAP CHIP"
"C103","4.7uF/10V","TopLayer","CAP_C_1608X80","98.0499","14.3000","90","CAP CHIP High Value"
"C102","4.7uF/10V","TopLayer","CAP_C_1608X80","106.2499","14.4000","90","CAP CHIP High Value"
"C101","0.1uF/10V","TopLayer","CAP_C_1005X60","99.5000","23.6000","90","CAP CHIP"
"C100","0.1uF/10V","TopLayer","CAP_C_1005X60","105.3000","23.9000","90","CAP CHIP"
"C99","4.7uF/10V","TopLayer","CAP_C_1608X80","108.0499","14.3000","90","CAP CHIP High Value"
"C98","4.7uF/10V","TopLayer","CAP_C_1608X80","116.2499","14.4000","90","CAP CHIP High Value"
"C97","47nF/10V","TopLayer","CAP_C_1005X60","105.2499","11.3000","180","CAP CHIP"
"C96","47nF/10V","TopLayer","CAP_C_1005X60","105.2499","12.3000","180","CAP CHIP"
"C95","47nF/10V","TopLayer","CAP_C_1005X60","105.5000","20.4000","180","CAP CHIP"
"C94","47nF/10V","TopLayer","CAP_C_1005X60","105.5000","21.4000","180","CAP CHIP"
"C92","0.1uF/10V","TopLayer","CAP_C_1005X60","36.7000","9.4000","90","CAP CHIP"
"C91","0.1uF/10V","TopLayer","CAP_C_1005X60","19.3000","12.0000","270","CAP CHIP"
"C84","150pF/10V","TopLayer","CAP_C_1005X60","101.5000","36.1000","0","CAP CHIP"
"C83","150pF/10V","TopLayer","CAP_C_1005X60","101.5000","35.2000","0","CAP CHIP"
"C90","0.1uF/10V","TopLayer","CAP_C_1005X60","22.1000","17.4000","270","CAP CHIP"
"C82","0.1uF/10V","TopLayer","CAP_C_1005X60","29.1000","19.8000","0","CAP CHIP"
"C81","4.7uF/10V","TopLayer","CAP_C_1608X80","29.1000","21.0000","0","CAP CHIP High Value"
"C79","150pF/10V","TopLayer","CAP_C_1005X60","101.5000","34.3000","0","CAP CHIP"
"C80","0.1uF/10V","TopLayer","CAP_C_1005X60","30.8000","10.1000","0","CAP CHIP"
"C75","150pF/10V","TopLayer","CAP_C_1005X60","104.7000","30.1000","90","CAP CHIP"
"C78","150pF/10V","TopLayer","CAP_C_1005X60","101.5000","33.4000","0","CAP CHIP"
"C77","150pF/10V","TopLayer","CAP_C_1005X60","101.5000","32.5000","0","CAP CHIP"
"C76","150pF/10V","TopLayer","CAP_C_1005X60","103.8000","30.1000","90","CAP CHIP"
"C74","0.1uF/10V","TopLayer","CAP_C_1005X60","34.7000","10.1000","0","CAP CHIP"
"C73","150pF/10V","TopLayer","CAP_C_1005X60","105.6000","30.1000","90","CAP CHIP"
"C72","0.1uF/10V","BottomLayer","CAP_C_1005X60","81.2000","18.2000","270","CAP CHIP"
"C71","0.1uF/10V","TopLayer","CAP_C_1005X60","42.3000","17.9000","90","CAP CHIP"
"C70","0.1uF/10V","BottomLayer","CAP_C_1005X60","75.7000","18.0000","270","CAP CHIP"
"C69","0.1uF/10V","TopLayer","CAP_C_1005X60","9.0000","27.4000","270","CAP CHIP"
"C68","0.1uF/10V","TopLayer","CAP_C_1005X60","9.1000","23.5000","270","CAP CHIP"
"C63","0.1uF/10V","BottomLayer","CAP_C_1005X60","47.3000","34.9000","0","CAP CHIP"
"C66","0.1uF/10V","BottomLayer","CAP_C_1005X60","16.6000","5.2000","270","CAP CHIP"
"C34","2.2nF/10V","TopLayer","CAP_C_1005X60","21.1931","47.2653","270","CAP CHIP"
"C33","2.2nF/10V","TopLayer","CAP_C_1005X60","18.6931","47.2653","270","CAP CHIP"
"C207","0.1uF/16V","TopLayer","CAP_C_1005X60","106.2000","43.5000","180","CAP CHIP"
"C62","0.1uF/10V","BottomLayer","CAP_C_1005X60","113.2000","49.9000","90","CAP CHIP"
"C61","0.1uF/10V","BottomLayer","CAP_C_1005X60","104.2000","51.6000","0","CAP CHIP"
"C60","0.1uF/10V","BottomLayer","CAP_C_1005X60","69.8001","52.8000","90","CAP CHIP"
"C59","0.1uF/10V","BottomLayer","CAP_C_1005X60","65.8001","52.8000","90","CAP CHIP"
"C58","0.1uF/10V","BottomLayer","CAP_C_1005X60","80.7001","29.3000","90","CAP CHIP"
"C57","0.1uF/10V","BottomLayer","CAP_C_1005X60","73.3002","52.8000","90","CAP CHIP"
"C56","0.1uF/10V","BottomLayer","CAP_C_1005X60","77.8001","29.3000","90","CAP CHIP"
"C55","0.1uF/10V","BottomLayer","CAP_C_1005X60","69.4001","29.3000","90","CAP CHIP"
"C54","0.1uF/10V","BottomLayer","CAP_C_1005X60","66.2001","29.3000","90","CAP CHIP"
"C53","0.1uF/10V","BottomLayer","CAP_C_1005X60","75.2002","29.3000","90","CAP CHIP"
"C52","0.1uF/10V","BottomLayer","CAP_C_1005X60","72.2001","29.3000","90","CAP CHIP"
"C51","0.1uF/10V","BottomLayer","CAP_C_1005X60","76.3002","52.8000","90","CAP CHIP"
"C50","0.1uF/10V","BottomLayer","CAP_C_1005X60","79.3001","52.8000","90","CAP CHIP"
"C49","0.1uF/10V","BottomLayer","CAP_C_1005X60","63.8002","52.8000","90","CAP CHIP"
"C48","100uF/20V","BottomLayer","CAP_C_3225X80","27.4000","29.7000","270","CAP CHIP High Value"
"C47","100uF/20V","BottomLayer","CAP_C_3225X80","30.7000","29.7000","270","CAP CHIP High Value"
"C46","100uF/20V","BottomLayer","CAP_C_3225X80","23.3000","43.6000","270","CAP CHIP High Value"
"C45","100uF/20V","BottomLayer","CAP_C_3225X80","20.1000","43.6000","270","CAP CHIP High Value"
"C44","100uF/20V","BottomLayer","CAP_C_3225X80","13.8000","43.6000","270","CAP CHIP High Value"
"C43","100uF/20V","BottomLayer","CAP_C_3225X80","10.6000","43.6000","270","CAP CHIP High Value"
"C42","100uF/20V","BottomLayer","CAP_C_3225X80","23.3000","52.9000","270","CAP CHIP High Value"
"C40","0.1uF/10V","BottomLayer","CAP_C_1005X60","43.0000","56.7000","270","CAP CHIP"
"C41","0.1uF/10V","BottomLayer","CAP_C_1005X60","69.6000","39.1000","270","CAP CHIP"
"C39","0.1uF/10V","BottomLayer","CAP_C_1005X60","41.5000","54.1000","270","CAP CHIP"
"C38","10uF/20V","BottomLayer","CAP_C_2012X110","26.2748","41.0000","270","CAP CHIP High Value"
"C37","10uF/20V","BottomLayer","CAP_C_2012X110","32.7998","41.2000","270","CAP CHIP High Value"
"C36","100uF/20V","BottomLayer","CAP_C_3225X80","20.1000","52.9000","270","CAP CHIP High Value"
"C35","10uF/20V","BottomLayer","CAP_C_2012X110","22.4000","28.7002","180","CAP CHIP High Value"
"C26","100uF/20V","BottomLayer","CAP_C_3225X80","10.6000","34.1000","270","CAP CHIP High Value"
"C25","2.2nF/10V","TopLayer","CAP_C_1005X60","11.6931","47.2653","270","CAP CHIP"
"C24","2.2nF/10V","TopLayer","CAP_C_1005X60","9.1931","47.2653","270","CAP CHIP"
"C15","2.2nF/10V","TopLayer","CAP_C_1005X60","21.1931","37.7653","270","CAP CHIP"
"C14","2.2nF/10V","TopLayer","CAP_C_1005X60","18.6931","37.7653","270","CAP CHIP"
"C20","100uF/20V","BottomLayer","CAP_C_3225X80","23.3000","34.1000","270","CAP CHIP High Value"
"C21","1uF/20V","TopLayer","CAP_C_1005X60","7.1000","33.2000","90","CAP CHIP"
"C11","100uF/20V","BottomLayer","CAP_C_3225X80","31.2000","46.4000","270","CAP CHIP High Value"
"C17","2.2nF/10V","TopLayer","CAP_C_1005X60","11.6931","37.7653","270","CAP CHIP"
"C16","2.2nF/10V","TopLayer","CAP_C_1005X60","9.1931","37.7653","270","CAP CHIP"
"C13","100uF/20V","BottomLayer","CAP_C_3225X80","20.1000","34.1000","270","CAP CHIP High Value"
"C6","0.01uF/20V","BottomLayer","CAP_C_1005X60","29.1000","43.5000","180","CAP CHIP"
"C5","100uF/20V","BottomLayer","CAP_C_3225X80","10.4000","52.9000","270","CAP CHIP High Value"
"C4","0.01uF/20V","TopLayer","CAP_C_1005X60","26.8500","54.0000","270","CAP CHIP"
"C3","10uF/20V","TopLayer","CAP_C_2012X110","30.3000","50.9998","180","CAP CHIP High Value"
"C1","0.01uF/20V","TopLayer","CAP_C_1005X60","33.8500","57.9250","90","CAP CHIP"
"C9","2.2nF/10V","TopLayer","CAP_C_1005X60","11.6931","56.6653","270","CAP CHIP"
"C8","2.2nF/10V","TopLayer","CAP_C_1005X60","9.1931","56.6653","270","CAP CHIP"
"C7","100uF/20V","BottomLayer","CAP_C_3225X80","13.9000","52.9000","270","CAP CHIP High Value"
"C32","0.01uF/20V","BottomLayer","CAP_C_1005X60","25.3000","28.4000","270","CAP CHIP"
"C31","100uF/20V","BottomLayer","CAP_C_3225X80","13.8000","34.1000","270","CAP CHIP High Value"
"C30","0.01uF/20V","TopLayer","CAP_C_1005X60","26.7000","37.1000","270","CAP CHIP"
"C29","1uF/20V","TopLayer","CAP_C_1005X60","16.6000","42.7000","90","CAP CHIP"
"C2","1uF/20V","TopLayer","CAP_C_1005X60","7.1000","42.7000","90","CAP CHIP"
"C28","0.01uF/20V","TopLayer","CAP_C_1005X60","33.7000","41.0250","90","CAP CHIP"
"J16","FLOW_SENSOR","BottomLayer","MOLEX_0533980671","52.6000","17.4750","0",""
"J12","0533980471","BottomLayer","MOLEX_0533980471","26.7000","17.4750","0",""
"J11","0533980471","BottomLayer","MOLEX_0533980471","26.7000","11.4750","0",""
"J10","0533980471","BottomLayer","MOLEX_0533980471","39.0000","11.4750","0",""
"J9","0533980471","BottomLayer","MOLEX_0533980471","39.0000","17.4750","0",""
"H4","M3","TopLayer","HEX-M3","4.0000","4.0000","0",""
"H3","M3","TopLayer","HEX-M3","146.0000","4.0000","0",""
"H2","M3","TopLayer","HEX-M3","146.0000","62.0000","0",""
"U27","FSUSB74MPX","TopLayer","QFN50P300X300X80-17N","32.8000","17.7000","270","USB Switch IC 1 Channel 16-MLP (3x3)"
"U26","mp-HighDriver","TopLayer","MP_HIGHDRIVER","136.4000","47.0000","270",""
"U9","TLV75518PDBVR","BottomLayer","SOT25","29.5750","41.1000","180",""
"P2","Hirose DF40C-100DP-0.4V (1.5mm / 3.0mm stacking heights)","TopLayer","B2B04M2X50R","70.9790","51.6800","180",""
"P1","Hirose DF40C-100DP-0.4V (1.5mm / 3.0mm stacking heights)","TopLayer","B2B04M2X50R","73.0250","28.1500","180",""
"J18","0473460001","TopLayer","47346-0001_MOL","34.0000","4.2502","0","No Description Available"
"J2","5040500991","TopLayer","MOLEX_5040500991","18.0000","4.4470","180",""
